,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat-in-days
1901,2985795,AJ,6,160059,233,233,228,B,ADLD,160002,2018-02-08,2017-12-08,2018-03-15,4437,2018-03-17,15.093137356452644
1902,2987317,AN,22,400104,233,233,131,C,ADLD,485001,2017-10-23,2017-10-14,2018-03-16,4581,2018-03-19,13.085238288156688
1903,3032413,C,1,400059,233,233,228,B,ADLD,452006,2018-03-06,2016-11-01,2018-03-28,4545,2018-03-31,13.221287763677537
1904,2848382,C,10,226010,233,233,228,B,ADLD,243001,2017-11-09,2017-02-07,2018-02-07,4444,2018-02-11,14.739457044750452
1905,2873268,AJ,2,110018,233,233,131,A,ADLD,110045,2016-08-10,2016-06-01,2018-02-15,4388,2018-02-19,13.075785775668919
1906,3027045,C,12,302006,233,233,131,B,ADLD,313001,2017-09-23,2017-09-21,2018-03-27,4453,2018-04-10,11.694588663987815
1907,2853904,AJ,2,110018,233,233,131,A,ADLD,122001,2017-11-13,2017-11-08,2018-02-09,4388,2018-02-13,10.926905502565205
1908,2993207,AN,8,700064,233,233,131,C,ADLD,751020,2017-05-09,2017-05-05,2018-03-17,4508,2018-03-19,12.75746860448271
1909,2962526,C,2,110018,308,233,228,A,ADLD,110032,2017-08-26,2017-06-06,2018-03-10,4091,2018-03-21,12.586133654229343
1910,3004296,AN,21,110015,233,233,131,B,ADLD,180012,2017-05-19,2017-04-08,2018-03-21,4580,2018-03-27,13.593089307658374
1911,3056696,AE,7,500004,233,233,228,B,ADLD,506001,2018-03-19,2018-03-15,2018-04-05,4476,2018-04-10,16.474599949084222
1912,2863633,C,3,560011,233,233,131,A,ADLD,560048,2017-09-25,2017-09-22,2018-02-12,4461,2018-02-15,11.095099662430584
1913,2885147,AJ,6,160059,0,233,131,A,ADLD,140307,2017-05-20,2017-05-20,2018-02-19,4437,2018-02-22,13.236785571090877
1914,2898151,AN,21,110015,233,233,131,A,ADLD,122006,2017-03-18,2017-03-11,2018-02-22,4580,2018-02-26,11.591608215123415
1915,2906101,AN,7,500004,233,233,131,A,ADLD,500032,2016-05-07,2016-05-04,2018-02-25,4403,2018-02-27,13.60832594614476
1916,2904549,AN,22,400104,233,233,131,A,ADLD,400709,2017-10-06,2017-10-01,2018-02-24,4581,2018-03-04,11.590415972284973
1917,2896060,AN,2,110018,233,233,131,A,ADLD,110096,2017-05-05,2018-03-08,2018-02-22,4147,2018-02-27,13.038264003582299
1918,2990092,AN,21,110015,233,233,228,A,ADLD,110060,2017-05-16,2017-05-05,2018-03-17,4580,2018-03-19,10.856463612057269
1919,2859982,K,1,400059,233,233,131,A,ADLD,400031,2017-04-26,2017-04-25,2018-02-10,4008,2018-02-17,16.91818471904844
1920,2993283,AA,24,110092,233,233,228,A,ADLD,201001,2018-02-28,2017-07-04,2018-03-17,4150,2018-03-21,15.800916691310704
1921,2981656,AN,21,110015,233,233,131,A,ADLD,201001,2018-02-22,2018-02-20,2018-03-15,4580,2018-03-22,11.881672710180283
1922,3016993,C,6,160059,233,233,228,B,ADLD,160047,2018-02-05,2017-10-23,2018-03-25,4549,2018-03-26,13.799190270714462
1923,3020178,C,2,110018,308,233,228,A,ADLD,110007,2018-03-05,2018-03-23,2018-03-26,4550,2018-03-31,11.246471845544875
1924,3055775,C,1,400059,233,233,131,B,ADLD,422006,2017-12-26,2017-12-26,2018-04-05,4545,2018-04-09,12.860363262705505
1925,2922744,AN,3,560011,233,245,131,A,ADLD,560001,2017-06-23,2017-05-15,2018-02-28,4467,2018-03-06,11.246969040483236
1926,2993704,C,3,560011,308,245,131,A,ADLD,560025,2017-11-03,2017-05-15,2018-03-18,4461,2018-03-27,9.638161909766495
1927,3094554,AN,21,110015,233,245,131,A,ADLD,110034,2017-11-23,2017-11-22,2018-04-18,4580,2018-04-20,6.811342492699623
1928,2888719,AN,2,110018,233,233,131,A,ADLD,110077,2017-12-16,2017-12-15,2018-02-20,4147,2018-02-22,12.076761769130826
1929,2853944,AN,22,400104,233,233,131,A,ADLD,382481,2018-01-19,2016-10-19,2018-02-09,4581,2018-02-15,11.362781495787203
1930,2909544,C,10,226010,233,233,131,A,ADLD,226010,2017-11-14,2017-11-14,2018-02-26,4444,2018-03-04,12.869331411086023
1931,2982999,AN,26,560066,308,233,228,A,ADLD,560068,2018-02-24,2017-02-06,2018-03-15,5001,2018-03-21,10.795344854705036
1932,2990579,AN,26,560066,233,233,131,B,ADLD,603202,2016-05-12,2016-05-10,2018-03-17,5001,2018-03-20,15.824425989761949
1933,2880636,C,2,110018,233,233,228,A,ADLD,110015,2018-01-10,2017-12-26,2018-02-17,4550,2018-02-25,11.718646948225796
1934,3043729,AJ,8,700064,233,233,131,A,ADLD,700067,2018-01-14,2018-01-14,2018-03-31,4499,2018-04-14,9.794696523807943
1935,2931809,AM,5,380009,233,245,131,A,ADLD,380051,2017-03-09,2017-03-09,2018-03-03,4034,2018-03-05,15.67720955517143
1936,2957358,AN,22,400104,233,233,131,A,ADLD,421003,2017-04-10,2017-04-08,2018-03-08,4581,2018-03-17,11.398003555834293
1937,2994391,AJ,8,700064,233,233,131,A,ADLD,700069,2017-08-17,2017-08-12,2018-03-18,4499,2018-03-23,11.035254305228591
1938,2832060,AN,21,110015,233,233,228,A,ADLD,122001,2018-01-18,2017-06-17,2018-02-02,4580,2018-02-05,10.001378326676786
1939,3056378,AJ,7,500004,233,233,131,C,ADLD,500043,2017-08-10,2017-05-17,2018-04-05,4474,2018-04-07,11.553339090198278
1940,3063149,AN,26,560066,233,233,131,A,ADLD,560016,2017-10-06,2017-09-28,2018-04-07,5001,2018-04-12,8.760896743275225
1941,2837259,AJ,3,560011,233,233,228,A,ADLD,560103,2018-01-14,2017-01-18,2018-02-03,4460,2018-02-05,10.497874959371984
1942,2822456,C,2,110018,233,233,228,A,ADLD,110029,2017-08-09,2017-07-21,2018-01-30,4094,2018-02-05,12.918581867590547
1943,2879726,AN,21,110015,233,233,131,A,ADLD,201301,2018-01-30,2018-01-29,2018-02-17,4580,2018-02-19,11.640998200513422
1944,2869881,AJ,17,800001,233,233,131,C,ADLD,814112,2018-01-20,2017-04-18,2018-02-14,4370,2018-02-19,14.012039762921631
1945,2866713,C,1,400059,233,233,131,A,ADLD,400607,2017-06-02,2017-06-02,2018-02-13,4545,2018-02-19,10.751116077415645
1946,2876363,C,2,110018,233,233,131,A,ADLD,110003,2018-01-01,2018-01-01,2018-02-16,4091,2018-02-20,12.215135260485113
1947,2898708,AN,17,800001,233,233,131,C,ADLD,834001,2017-11-01,2017-07-27,2018-02-22,4538,2018-02-26,12.796839189715683
1948,2838847,AJ,2,110018,233,233,131,B,ADLD,123110,2017-05-15,2017-05-12,2018-02-04,4388,2018-02-22,16.576713259331882
1949,2938467,C,2,110018,233,233,228,A,ADLD,110065,2017-10-15,2016-09-28,2018-03-04,4091,2018-03-08,14.535214834846556
1950,2983348,AN,22,400104,233,233,131,A,ADLD,400102,2017-06-10,2017-06-09,2018-03-15,4581,2018-03-19,10.710182121023536
1951,2987521,AN,21,110015,233,233,131,B,ADLD,135133,2017-06-01,2017-05-23,2018-03-16,4580,2018-03-19,13.747047086246312
1952,2978945,AN,8,700064,201,233,131,D,ADLD,754010,2017-11-28,2016-07-14,2018-03-14,4508,2018-03-24,14.858532916754484
1953,3033977,AN,21,110015,233,233,131,B,ADLD,305004,2017-08-25,2017-08-21,2018-03-29,4580,2018-04-02,11.124537973664701
1954,2923243,C,1,400059,233,233,131,A,ADLD,400013,2017-06-17,2017-06-16,2018-02-28,4545,2018-03-27,12.147786835208535
1955,2957642,C,8,700064,233,233,131,A,ADLD,700107,2017-11-19,2017-11-17,2018-03-08,4500,2018-03-12,12.335884724743664
1956,3067360,AN,22,400104,233,233,131,A,ADLD,400705,2017-10-06,2017-10-03,2018-04-09,4581,2018-04-11,8.653671382926404
1957,3063241,AN,8,700064,233,233,131,A,ADLD,700159,2017-05-02,2017-04-19,2018-04-07,4508,2018-04-13,8.462828499265015
1958,3050398,AI,27,110034,233,233,131,B,ADLD,305001,2018-02-08,2018-02-08,2018-04-03,4388,2018-04-15,15.458848251961172
1959,2883633,AJ,3,560011,233,245,131,A,ADLD,560002,2017-07-20,2017-07-20,2018-02-18,4460,2018-02-21,10.6382813481614
1960,3071319,AD,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2017-05-14,2018-04-10,4148,2018-04-13,11.252129937522113
1961,3071319,C,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2016-10-05,2018-04-10,4148,2018-04-13,10.43344958871603
1962,2873223,C,6,160059,233,233,131,B,ADLD,147001,2017-12-04,2017-12-01,2018-02-15,4549,2018-02-20,16.572550010867417
1963,2843599,AJ,2,110018,233,233,228,A,ADLD,110074,2018-01-20,2017-05-03,2018-02-06,4388,2018-02-09,10.388128040358424
1964,2861122,AD,12,302006,233,233,131,C,ADLD,301001,2017-10-12,2017-09-09,2018-02-11,4408,2018-03-04,16.816717634908855
1965,2932092,C,9,411016,233,233,131,A,ADLD,411057,2017-05-16,2017-05-11,2018-03-03,4548,2018-03-26,11.880116454325616
1966,2940179,C,3,560011,233,233,131,A,ADLD,560070,2017-04-21,2017-04-18,2018-03-05,4461,2018-03-07,12.714244679547846
1967,2988319,AE,1,400059,233,233,131,A,ADLD,400067,2017-04-15,2017-04-14,2018-03-16,4015,2018-03-19,15.330338700674474
1968,3025604,C,4,600024,233,233,131,A,ADLD,600014,2017-11-24,2017-11-24,2018-03-27,4483,2018-04-01,10.377483475022018
1969,2869789,AN,4,600024,233,233,131,C,ADLD,605006,2017-06-24,2017-06-22,2018-02-14,4490,2018-02-16,12.663351058028638
1970,2889302,AN,21,110015,233,233,228,A,ADLD,302020,2018-02-04,2016-05-19,2018-02-20,4580,2018-02-21,9.273467023856938
1971,2882211,AN,22,400104,233,233,131,B,ADLD,416416,2017-05-11,2018-03-06,2018-02-17,4581,2018-02-22,15.512024440802634
1972,2989435,AJ,2,110018,233,233,131,A,ADLD,122001,2017-06-22,2016-06-20,2018-03-16,4388,2018-03-22,11.689944906160235
1973,3015347,AN,21,110015,233,233,131,A,ADLD,302017,2017-07-12,2017-07-04,2018-03-24,4580,2018-03-27,10.60239762160927
1974,2867283,AN,22,400104,233,233,131,A,ADLD,380054,2016-06-23,2016-06-22,2018-02-13,4581,2018-02-16,13.038332010619342
1975,2824721,AI,9,411016,233,233,131,B,ADLD,440018,2017-12-07,2017-12-07,2018-01-31,4021,2018-02-10,20.673545296303928
1976,2884121,AN,3,560011,233,233,131,A,ADLD,560102,2017-05-24,2017-05-24,2018-02-19,4467,2018-02-20,10.912698148749769
1977,2898579,AN,8,700064,233,233,131,A,ADLD,700060,2017-11-30,2016-12-31,2018-02-22,4508,2018-02-26,10.840785351581872
1978,2930545,AJ,3,560011,233,233,131,C,ADLD,571105,2017-04-01,2017-04-01,2018-03-02,4460,2018-03-06,14.381431157700717
1979,2897287,AN,2,110018,233,233,131,A,ADLD,110035,2017-11-21,2017-12-04,2018-02-22,4147,2018-03-10,12.001906040124595
1980,2987494,AJ,25,560037,233,233,131,A,ADLD,560004,2017-05-13,2017-05-12,2018-03-16,4460,2018-03-19,11.217777602374554
1981,3023188,AJ,23,400001,233,233,131,A,ADLD,411001,2017-08-23,2017-08-21,2018-03-26,4398,2018-03-28,10.813478638418019
1982,3022551,AD,2,110018,233,233,228,A,ADLD,122011,2017-08-05,2017-02-12,2018-03-26,4148,2018-03-30,13.306061825715005
1983,2988009,C,7,500004,233,233,228,C,ADLD,530048,2018-02-06,2016-06-21,2018-03-16,4477,2018-03-28,13.214362884871662
1984,3082059,AI,6,160059,233,233,131,C,ADLD,141008,2017-11-21,2017-11-21,2018-04-13,4437,2018-04-18,12.161574510857463
1985,2830335,AN,21,110015,233,245,131,A,ADLD,110029,2017-03-15,2017-03-11,2018-02-02,4580,2018-02-05,9.49828798417002
1986,3066418,AJ,27,110034,233,245,228,A,ADLD,110029,2017-12-30,2017-12-11,2018-04-08,4388,2018-04-12,9.529903396964073
1987,2861471,AN,2,110018,233,233,131,A,ADLD,110017,2016-05-05,2016-05-04,2018-02-11,4147,2018-02-17,14.667872826568782
1988,2852221,C,12,302006,233,233,131,C,ADLD,335001,2017-11-15,2017-11-15,2018-02-08,4453,2018-02-14,13.931181612424552
1989,2980758,Y,2,110018,233,233,131,A,ADLD,110057,2017-03-29,2017-03-23,2018-03-14,4147,2018-03-17,14.888411563821137
1990,2899742,AI,7,500004,233,233,131,A,ADLD,500015,2017-11-20,2017-11-20,2018-02-23,4474,2018-02-24,14.187388476915658
1991,2958934,C,3,560011,233,245,131,A,ADLD,560068,2017-03-21,2017-03-21,2018-03-09,4461,2018-03-14,11.891383880749345
1992,3043450,AJ,25,560037,308,245,228,A,ADLD,560068,2017-06-07,2018-03-29,2018-03-31,4460,2018-04-10,10.000632693991065
1993,2970730,AN,26,560066,201,201,131,0,ADLD,670102,2017-12-29,2017-08-19,2018-03-12,4495,2018-03-16,14.847247545607388
1994,2950439,AN,22,400104,308,233,131,A,ADLD,400070,2017-08-18,2017-08-17,2018-03-07,4581,2018-03-13,11.34935889672488
1995,3043956,C,12,302006,233,233,228,B,ADLD,313002,2017-08-19,2017-08-13,2018-03-31,4453,2018-04-07,12.123783278279006
1996,2949332,D,1,400059,233,233,228,B,ADLD,574104,2018-02-18,2016-12-01,2018-03-07,4390,2018-03-10,19.659373844973743
1997,3022528,AE,2,110018,233,233,131,C,ADLD,143521,2017-09-19,2017-04-04,2018-03-26,4093,2018-04-02,17.368174522183836
1998,3022528,AN,2,110018,233,233,131,C,ADLD,143521,2017-09-19,2017-03-09,2018-03-26,4093,2018-04-02,13.531035021878779
1999,2940105,AN,3,560011,233,233,131,B,ADLD,585102,2017-06-08,2017-06-06,2018-03-05,4467,2018-03-07,15.3033438436687
2000,2969821,AN,22,400104,233,233,131,C,ADLD,492009,2017-05-01,2017-04-28,2018-03-11,4581,2018-03-13,13.234911784529686
2001,3045195,AA,3,560011,233,233,131,A,ADLD,560037,2017-09-06,2017-05-24,2018-04-01,4400,2018-04-04,14.833069349639118
2002,2881265,AN,7,500004,233,233,131,A,ADLD,500072,2016-11-23,2016-11-12,2018-02-17,4403,2018-02-22,12.22364213783294
2003,2962684,C,2,110018,233,233,131,A,ADLD,122001,2017-11-01,2017-10-17,2018-03-10,4091,2018-03-13,12.984641601331532
2004,3032071,AI,27,110034,233,233,131,A,ADLD,110085,2018-01-08,2018-01-08,2018-03-28,4388,2018-04-04,11.8540313905105
2005,3066314,AJ,6,160059,233,233,228,B,ADLD,160103,2017-10-01,2017-09-26,2018-04-08,4437,2018-04-11,11.695120734162629
2006,2904296,AN,22,400104,233,233,131,A,ADLD,382213,2017-11-23,2017-11-19,2018-02-24,4581,2018-02-27,11.652274933643639
2007,2896979,AN,22,400104,233,233,131,A,ADLD,400004,2017-10-26,2017-10-25,2018-02-22,4581,2018-02-26,11.16498283110559
2008,2919542,J,2,110018,233,233,228,A,ADLD,500018,2018-01-31,2018-01-26,2018-02-27,4478,2018-03-09,13.766828935593367
2009,2969231,AJ,2,110018,233,233,228,A,ADLD,110059,2018-01-27,2017-12-23,2018-03-10,4388,2018-03-15,11.6912882598117
2010,2846802,H,1,400059,233,233,131,A,ADLD,110092,2016-11-10,2016-11-06,2018-02-06,4011,2018-02-21,15.458473855629563
2011,3034553,AN,26,560066,233,233,131,A,ADLD,560004,2017-04-14,2017-03-29,2018-03-29,5001,2018-04-03,10.3360559893772
2012,3040016,AN,21,110015,233,233,228,A,ADLD,121003,2018-02-21,2016-12-04,2018-03-30,4580,2018-04-05,8.87641344871372
2013,3031372,AN,22,400104,233,233,131,A,ADLD,411027,2017-05-03,2017-05-02,2018-03-28,4581,2018-04-11,8.629603988490999
2014,2864440,AJ,1,400059,233,0,131,A,ADLD,400049,2017-05-15,2017-05-13,2018-02-12,4398,2018-02-15,16.376967799849808
2015,2819923,AN,21,110015,233,233,131,A,ADLD,110052,2017-07-06,2017-07-05,2018-01-30,4580,2018-02-02,9.37203826662153
2016,2831967,AJ,12,302006,233,233,228,C,ADLD,335001,2018-01-10,2016-06-11,2018-02-02,4407,2018-02-05,13.853230620734394
2017,2947841,AB,1,400059,233,233,228,A,ADLD,500044,2017-12-02,2017-07-08,2018-03-06,4390,2018-03-11,17.20904782693833
2018,3045429,AN,22,400104,233,233,131,A,ADLD,400051,2017-02-12,2017-02-09,2018-04-02,4581,2018-04-11,9.931478940881789
2019,2970924,AD,4,600024,233,233,131,A,ADLD,600063,2018-02-14,2017-11-22,2018-03-12,4488,2018-03-16,12.672006565146148
2020,2837243,AD,8,700064,233,233,131,A,ADLD,700040,2017-11-22,2017-11-13,2018-02-03,4510,2018-02-08,12.711034188978374
2021,2879384,AJ,2,110018,233,233,228,A,ADLD,110036,2018-01-19,2017-08-03,2018-02-17,4388,2018-02-21,11.009393316693604
2022,2891870,C,2,110018,233,233,228,A,ADLD,121001,2017-07-02,2017-06-17,2018-02-21,4091,2018-02-23,12.612763428129256
2023,2883974,AJ,1,400059,233,233,131,A,ADLD,400603,2017-05-18,2017-05-18,2018-02-18,4398,2018-02-24,11.712058865465224
2024,2938775,AN,22,400104,233,233,131,A,ADLD,411015,2017-07-18,2017-07-17,2018-03-04,4581,2018-03-07,11.6566066974774
2025,3074351,AN,26,560066,233,233,131,A,ADLD,560068,2017-05-22,2017-05-20,2018-04-11,5001,2018-04-15,8.503382869064808
2026,2877056,S,2,110018,233,233,131,A,ADLD,121005,2017-07-08,2017-06-29,2018-02-16,4150,2018-02-24,14.866862026043236
2027,2970111,AN,8,700064,233,233,131,A,ADLD,700050,2017-10-13,2017-10-11,2018-03-11,4508,2018-03-14,11.227415130473673
2028,3080146,AJ,23,400001,308,233,228,A,ADLD,400070,2017-09-10,2017-07-29,2018-04-13,4398,2018-04-16,8.268366325646639
2029,2943701,Y,2,110018,233,233,131,A,ADLD,110001,2017-09-01,2017-08-24,2018-03-06,4147,2018-03-08,16.706988190300763
2030,3045283,AN,26,560066,308,233,131,A,ADLD,560077,2017-06-21,2017-06-12,2018-04-02,5001,2018-04-12,10.055601985193789
2031,3065906,AN,21,110015,233,245,131,A,ADLD,110001,2017-05-25,2017-05-24,2018-04-08,4580,2018-04-12,8.11971207614988
2032,2862179,AN,2,110018,233,233,131,A,ADLD,110021,2018-01-15,2018-01-01,2018-02-12,4147,2018-02-15,11.3279661918059
2033,3007678,C,12,302006,233,233,131,B,ADLD,313004,2017-05-12,2017-05-06,2018-03-22,4453,2018-03-24,14.255626344121993
2034,3075617,C,5,380009,233,233,228,B,ADLD,395002,2018-02-26,2018-02-25,2018-04-11,4546,2018-04-16,11.85804873984307
2035,2859570,AN,21,110015,233,233,131,A,ADLD,122018,2017-04-19,2017-04-17,2018-02-10,4580,2018-02-15,10.912503841333091
2036,2923541,AJ,7,500004,233,233,228,C,ADLD,535501,2017-06-17,2017-06-05,2018-02-28,4474,2018-03-07,13.95410110335797
2037,2940662,S,24,110092,233,233,131,B,ADLD,243001,2018-01-12,2017-12-08,2018-03-05,4150,2018-03-08,19.79917272273451
2038,2845500,AN,17,800001,233,233,131,A,ADLD,800020,2017-12-20,2017-06-30,2018-02-06,4538,2018-02-14,10.171704120002687
2039,2879099,AJ,10,226010,201,233,228,0,ADLD,221208,2017-10-13,2015-11-22,2018-02-16,4444,2018-02-23,17.37500688340515
2040,2928908,G,1,400059,233,233,131,A,ADLD,800020,2018-02-06,2017-06-17,2018-03-01,4011,2018-03-08,18.712851707823575
2041,2873349,AN,2,110018,233,233,131,A,ADLD,110029,2017-12-18,2017-12-17,2018-02-15,4147,2018-02-19,11.638326307758689
2042,2889360,C,12,302006,233,233,131,A,ADLD,302019,2017-11-19,2017-11-13,2018-02-20,4453,2018-02-23,12.188127254135907
2043,2939201,AJ,2,110018,233,233,228,A,ADLD,201010,2018-01-25,2017-05-15,2018-03-04,4388,2018-03-06,12.479688347317278
2044,2923739,C,1,400059,233,233,131,A,ADLD,400059,2017-03-12,2017-03-04,2018-02-28,4545,2018-03-06,12.275299897417426
2045,2970307,AN,21,110015,233,233,131,A,ADLD,110059,2017-08-03,2017-08-02,2018-03-11,4580,2018-03-14,10.739752697758377
2046,2947713,AN,21,110015,233,233,131,B,ADLD,301019,2017-04-19,2017-04-17,2018-03-06,4580,2018-03-19,15.38501632027328
2047,2975344,AN,7,500004,233,233,131,A,ADLD,500003,2016-05-21,2017-03-03,2018-03-13,4403,2018-03-20,13.1436714110896
2048,3000065,AN,21,110015,233,233,228,A,ADLD,122003,2018-02-20,2018-01-30,2018-03-20,4580,2018-03-27,11.842291912995279
2049,3029873,C,4,600024,233,233,131,A,ADLD,600078,2017-05-10,2017-05-09,2018-03-28,4483,2018-03-31,10.89543532487005
2050,3047292,AN,8,700064,233,233,131,C,ADLD,751025,2017-11-03,2017-10-01,2018-04-02,4508,2018-04-05,12.137852830812335
2051,3063634,Y,7,500004,233,233,131,A,ADLD,500049,2018-02-24,2018-02-24,2018-04-07,4403,2018-04-11,12.926069024018943
2052,3068998,C,2,110018,308,233,131,A,ADLD,110092,2018-03-06,2017-11-03,2018-04-09,4091,2018-04-16,9.829099542461336
2053,2867358,C,8,700064,233,233,131,C,ADLD,751015,2017-11-24,2017-11-20,2018-02-13,4500,2018-02-15,13.617234016768634
2054,2930410,AN,21,110015,233,233,131,B,ADLD,147001,2016-12-18,2016-10-06,2018-03-02,4580,2018-04-05,15.06361439730972
2055,3060511,AN,21,110015,233,233,131,A,ADLD,110027,2017-07-25,2017-07-23,2018-04-06,4580,2018-04-10,8.791218986734748
2056,2843615,J,12,302006,233,233,131,A,ADLD,302015,2018-01-26,2018-01-21,2018-02-06,4459,2018-02-08,11.748508233577013
2057,2979241,C,9,411016,233,233,131,A,ADLD,411013,2017-12-07,2017-12-05,2018-03-14,4022,2018-03-19,13.50444438494742
2058,2928883,AI,23,400001,233,245,131,A,ADLD,380028,2017-10-07,2017-10-06,2018-03-01,4398,2018-03-10,14.317021454684436
2059,3058996,AJ,8,700064,233,233,131,A,ADLD,700007,2017-09-08,2017-09-02,2018-04-05,4503,2018-04-07,9.784197243861854
2060,3066108,C,2,110018,308,233,228,A,ADLD,110047,2018-03-11,2018-03-11,2018-04-08,4091,2018-04-12,11.118385440669954
2061,2879778,C,2,110018,233,233,131,A,ADLD,110085,2017-11-08,2017-11-06,2018-02-17,4550,2018-02-21,11.782311957329512
2062,2831235,AM,6,160059,233,233,131,B,ADLD,133001,2017-12-01,2017-12-01,2018-02-02,4435,2018-02-10,20.670952373184264
2063,2882434,AN,2,110018,233,233,131,A,ADLD,110007,2017-12-23,2017-12-22,2018-02-17,4147,2018-02-21,11.678146198391914
2064,2884444,AJ,2,110018,233,233,131,A,ADLD,110033,2016-12-05,2016-12-03,2018-02-19,4388,2018-02-23,12.53307992964983
2065,2855251,AF,6,160059,233,233,131,A,ADLD,160062,2017-02-14,2017-02-08,2018-02-09,4673,2018-03-02,14.737927316688001
2066,2926684,C,2,110018,233,233,228,A,ADLD,122006,2017-12-16,2017-08-22,2018-03-01,4094,2018-03-04,13.962011650204659
2067,2940514,AJ,3,560011,233,233,131,A,ADLD,560048,2017-06-09,2017-06-02,2018-03-05,4460,2018-03-10,11.803860657848418
2068,2934893,AJ,12,302006,233,233,131,B,ADLD,342008,2017-12-21,2017-12-15,2018-03-03,4407,2018-03-09,16.51877370569855
2069,2984019,AN,22,400104,233,233,131,A,ADLD,380007,2017-06-19,2017-05-12,2018-03-15,4581,2018-03-20,10.953560520894825
2070,3009898,AN,21,110015,233,233,131,A,ADLD,302002,2017-07-28,2017-07-26,2018-03-23,4580,2018-03-27,10.20793619658798
2071,3017441,AJ,27,110034,233,233,131,A,ADLD,201304,2017-09-27,2017-07-19,2018-03-25,4388,2018-03-31,10.723603387363255
2072,3023400,AJ,27,110034,233,233,228,A,ADLD,226017,2018-02-17,2017-06-01,2018-03-26,4388,2018-04-07,9.423104154877365
2073,2872669,AD,3,560011,233,245,228,A,ADLD,560072,2017-12-31,2017-10-07,2018-02-15,4468,2018-02-23,13.578580350615084
2074,2866202,AN,22,400104,233,233,131,B,ADLD,395008,2017-09-26,2017-09-19,2018-02-13,4581,2018-02-17,14.289936576969922
2075,2876734,AF,2,110018,233,233,131,A,ADLD,201012,2018-01-20,2018-01-20,2018-02-16,4388,2018-02-23,14.090667030774057
2076,2957539,AJ,27,110034,233,233,131,A,ADLD,110040,2017-12-02,2017-12-01,2018-03-08,4388,2018-03-24,10.800086953677237
2077,2941783,G,1,400059,233,233,228,B,ADLD,282001,2017-09-12,2017-06-05,2018-03-05,4011,2018-03-06,23.122252504341304
2078,2826708,C,2,110018,233,233,131,A,ADLD,110015,2017-05-30,2017-05-20,2018-01-31,4094,2018-02-02,11.420291407033801
2079,3006965,AD,3,560011,233,233,131,B,ADLD,625009,2017-07-25,2017-07-18,2018-03-22,5146,2018-04-04,14.346028438769281
2080,2852045,AN,21,110015,233,233,131,B,ADLD,282010,2017-04-21,2017-02-24,2018-02-08,4580,2018-02-17,15.6558669609949
2081,2939555,AJ,2,110018,233,233,131,B,ADLD,201201,2018-02-16,2017-11-29,2018-03-05,4388,2018-03-09,16.413209871388972
